kepoi_name,koi_disposition,kepid,koi_period,koi_time0bk,koi_duration,koi_depth,koi_max_sngle_ev,koi_max_mult_ev,koi_num_transits,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag
K03408.01,CANDIDATE,11922778,65.427645,176.2733,9.404,319.0,5.477174,13.705964,21.0,6014.0,4.504,-0.2,0.926,0.998,296.0069,50.281811,14.821
K03409.01,FALSE POSITIVE,9468382,11.08260553,136.6562,6.23,601.2,12.174835,32.28799,127.0,5125.0,3.674,-0.5,2.196,0.831,293.25259,46.04903,13.566
K03475.01,FALSE POSITIVE,6145201,22.7832776,145.53344,4.194,120.2,7.209073,11.724663,57.0,6517.0,4.382,-0.14,1.159,1.181,297.49515,41.4147,12.972
K03476.01,FALSE POSITIVE,5986209,23.737952838,147.006678,8.50818,95884.0,1623.0894,7395.937,0.0,5559.0,4.394,0.04,1.0,0.903,298.37177,41.291759,15.147
K03477.01,FALSE POSITIVE,9226339,21.4618453,132.2156,5.675,122.2,4.0876045,11.119324,63.0,5806.0,4.283,0.12,1.213,1.028,294.91699,45.680679,13.798
K03479.01,FALSE POSITIVE,6525209,75.13194883,184.429462,20.8729,122370.0,1075.4056,2783.8623,17.0,5365.0,4.586,-0.46,0.729,0.747,292.72137,41.904919,14.658
K01788.02,CANDIDATE,2975770,369.069345,298.3962,5.832,945.9,8.887358,14.40233,4.0,4855.0,4.542,0.12,0.778,0.769,287.73755,38.114559,14.521
K03557.01,FALSE POSITIVE,5534965,243.82122131,159.4958018,10.9312,56799.0,1158.3754,2228.4626,6.0,6370.0,4.228,-0.26,1.316,1.064,292.26044,40.703678,13.297
K07730.01,FALSE POSITIVE,5512513,0.77459856,132.3192077,2.71,,4.791103,12.850289,1334.0,,,,,,283.69891,40.76804,14.737
K03558.01,FALSE POSITIVE,9965206,16.227548674,136.6397289,5.08666,192690.0,637.05695,3094.552,56.0,5297.0,4.587,0.07,0.795,0.905,297.19037,46.826481,15.901
K03559.01,FALSE POSITIVE,4247023,47.189437,148.044865,11.555,370870.0,,,,5458.0,4.381,-0.08,0.972,0.828,286.84851,39.304939,15.624
K03560.01,FALSE POSITIVE,4848423,1.501760172,131.5669078,5.85519,387900.0,3941.8987,23665.348,320.0,6327.0,4.315,0.21,1.29,1.257,295.21747,39.910042,11.825
K03561.01,FALSE POSITIVE,11403216,4.05325447,134.744552,4.0116,110920.0,478.86362,4482.8667,279.0,6022.0,4.453,0.12,1.039,1.116,292.02689,49.20718,15.537
K01833.02,CONFIRMED,11853878,7.68433346,133.36007,1.4346,1175.0,8.107744,44.417595,135.0,4402.0,4.682,-0.58,0.572,0.575,285.60254,50.112041,14.265
K07740.01,FALSE POSITIVE,5774375,1.549979213,132.675027,7.5945,370550.0,567.5066,3654.8508,672.0,5408.0,3.777,-0.52,2.058,0.925,285.9259,41.09082,13.939
K03337.01,CANDIDATE,7692093,11.16622885,134.96951,3.389,353.9,3.713431,10.157672,120.0,5552.0,4.562,-0.04,0.836,0.931,294.90594,43.381889,15.927
K03338.01,FALSE POSITIVE,8263752,10.99381963,133.253208,3.7889,1685.8,64.86803,203.52951,125.0,6553.0,4.366,-0.28,1.157,1.136,300.78394,44.192558,13.427
K03338.02,FALSE POSITIVE,8263752,10.9938087,138.80624,5.0403,1456.9,143.22507,415.9402,123.0,6553.0,4.366,-0.28,1.157,1.136,300.78394,44.192558,13.427
K03339.01,CANDIDATE,7772914,23.1334494,154.45296,3.602,456.3,4.7432737,19.557686,60.0,5712.0,4.382,-0.52,0.932,0.763,297.75192,43.447578,14.656
K03340.01,CANDIDATE,3529290,8.9539656,132.8453,4.898,70.4,3.4967704,9.06156,143.0,6168.0,4.452,-0.5,0.947,0.925,286.51019,38.618309,13.776
K03340.02,CANDIDATE,3529290,13.7281373,143.55218,5.304,106.6,3.7121782,11.350128,97.0,6168.0,4.452,-0.5,0.947,0.925,286.51019,38.618309,13.776
K03410.01,CONFIRMED,9285265,16.5860329,133.28136,7.043,231.3,3.9014094,12.6143675,80.0,5626.0,4.149,0.14,1.389,0.991,293.62976,45.74065,15.589
K03411.01,CANDIDATE,6025124,26.83771808,158.125331,1.6162,8512.0,50.18696,231.85612,39.0,6194.0,4.445,0.07,1.069,1.161,285.1478,41.388908,14.426
K03412.01,CONFIRMED,5780930,16.7525077,131.59834,3.174,338.3,4.38105,17.22608,80.0,4807.0,3.906,0.48,1.802,0.955,288.59711,41.03643,14.534
K01681.03,CANDIDATE,5531953,3.53105835,134.3171,1.778,310.8,2.6556892,7.644603,336.0,3638.0,4.844,-0.14,0.42,0.45,291.285,40.730049,15.855
K03413.01,FALSE POSITIVE,4164393,49.612757516,165.9984372,7.07603,130460.0,797.7214,2892.7864,21.0,6241.0,4.45,-0.14,1.031,1.088,293.21729,39.207809,15.217
K07774.01,CANDIDATE,6277410,6.32589574,133.27081,1.383,192.5,3.1088266,8.370732,213.0,5749.0,4.568,-0.28,0.818,0.907,289.33551,41.683449,15.421
K03480.01,CANDIDATE,9843517,11.9378354,133.2612,4.652,246.0,3.5166204,9.048919,91.0,5469.0,4.611,-0.38,0.738,0.826,296.65256,46.618809,15.954
K03481.01,CANDIDATE,8812045,32.715906,135.9204,10.79,135.7,3.8001714,10.58653,39.0,5527.0,3.627,0.16,3.192,1.574,289.09845,45.02309,14.462
K03482.01,CONFIRMED,7288444,15.3317719,142.5217,5.467,179.2,3.3399315,11.514287,88.0,5726.0,4.228,0.16,1.285,1.018,293.7674,42.829208,15.098
K03483.01,CANDIDATE,3101923,82.331756,133.0814,8.664,283.2,4.0424094,9.593206,18.0,5997.0,4.304,0.16,1.242,1.135,287.32269,38.279709,14.872
K03484.01,CONFIRMED,10881457,84.704139,152.1832,10.393,655.7,6.0028315,13.789443,11.0,6085.0,4.115,0.14,1.634,1.271,298.95914,48.25782,15.169
K07731.01,FALSE POSITIVE,5513861,0.755105584,131.8133513,5.02374,250030.0,2409.1338,11467.141,1378.0,6592.0,4.369,-0.12,1.19,1.211,284.35217,40.71471,11.638
K03562.01,FALSE POSITIVE,9948002,101.26336282,214.125128,17.8951,72792.0,825.60876,2230.059,13.0,6309.0,4.413,-0.2,1.062,1.058,290.42529,46.889938,14.319
K03563.01,FALSE POSITIVE,5264304,120.58167178,248.238772,8.2904,192900.0,1008.1766,2436.5774,10.0,5294.0,4.651,-0.54,0.673,0.744,288.45081,40.432449,15.777
K03564.01,FALSE POSITIVE,10960995,1.558544209,131.567665,3.3727,225590.0,463.97357,5320.655,731.0,4868.0,4.582,-0.22,0.708,0.7,283.31787,48.404598,14.498
K03565.01,FALSE POSITIVE,9592575,2.63757408,131.575561,5.9626,169660.0,538.64246,6294.272,435.0,5639.0,4.509,0.36,0.953,1.071,293.66934,46.297459,15.902
K03566.01,FALSE POSITIVE,7898576,8.64636188,135.46223,8.73607,218070.0,1582.1962,4309.3545,21.0,6444.0,4.382,-0.18,1.134,1.128,294.38858,43.69054,14.097
K07741.01,FALSE POSITIVE,5806800,125.288206,252.0979,3.695,241.6,4.725069,8.682215,11.0,5881.0,4.48,0.06,0.973,1.044,296.17761,41.014118,14.179
K03567.01,FALSE POSITIVE,11671429,112.46358893,197.557702,31.8273,242410.0,1519.3093,3843.2417,13.0,7426.0,3.903,-0.08,2.463,1.769,296.45337,49.786549,10.967
K03341.01,CANDIDATE,5621333,27.0965146,139.3521,8.42,208.4,4.3452373,14.673198,52.0,5775.0,4.193,0.14,1.352,1.038,292.22977,40.808949,14.886
K03341.02,CANDIDATE,5621333,11.5474983,139.9777,6.684,115.5,3.3055933,9.804899,112.0,5775.0,4.193,0.14,1.352,1.038,292.22977,40.808949,14.886
K03342.01,FALSE POSITIVE,5392897,42.39930429,354.461453,18.3609,205990.0,1309.0519,3030.4233,26.0,6153.0,4.487,-0.22,0.962,1.036,299.06943,40.515659,15.747
K03343.01,CANDIDATE,3236705,83.2664103,194.23925,2.813,620.0,4.309506,11.199243,17.0,5538.0,4.266,0.16,1.18,0.937,291.85522,38.393131,14.97
K01545.02,FALSE POSITIVE,5282049,5.91039905,132.7277844,3.85,,3.3199077,11.649134,148.0,,,,,,293.83688,40.41045,15.169
K03344.01,CONFIRMED,11810124,11.6044881,139.05603,3.409,267.6,4.0990252,11.719749,113.0,5533.0,4.275,0.16,1.166,0.934,289.66489,50.020039,15.254
K03414.01,FALSE POSITIVE,6023859,27.009807384,141.2897316,1.96698,67898.0,222.5888,734.839,25.0,3900.0,4.727,-0.1,0.534,0.555,284.49628,41.32589,15.483
K03415.01,CONFIRMED,3433668,15.0219784,143.6989,5.068,96.9,2.9174216,11.037565,87.0,5831.0,4.162,0.0,1.382,1.011,288.54913,38.565231,13.109
K03416.01,CANDIDATE,2849140,11.8237228,139.4199,8.518,212.7,3.4770792,11.285011,114.0,5559.0,4.578,-0.18,0.803,0.899,290.73328,38.00721,15.353
K03417.01,CONFIRMED,7503885,91.078624,213.7723,10.304,738.6,5.1159387,12.420644,14.0,5915.0,4.437,-0.02,1.008,1.014,282.65741,43.162521,15.214
K03418.01,CONFIRMED,3629330,85.272459,182.3725,13.31,767.8,6.050713,15.209522,12.0,5922.0,4.349,-0.28,1.057,0.911,286.13077,38.779629,15.417
K03485.01,FALSE POSITIVE,5471289,12.42592675,141.5292956,29.1701,410.3,4.3833013,18.938568,112.0,5952.0,4.489,0.02,0.971,1.057,297.61118,40.650799,14.936
K03486.01,CANDIDATE,8121328,19.0689513,145.7515,12.462,169.3,4.5110664,14.969041,71.0,5418.0,4.436,-0.2,0.889,0.788,298.82062,43.909859,14.371
K03487.01,FALSE POSITIVE,9783760,89.7398137,205.26465,3.26371,81096.0,905.32764,2204.884,12.0,5777.0,4.608,-0.62,0.747,0.832,296.86246,46.54549,14.294
K03489.01,FALSE POSITIVE,9528430,90.08255562,173.987561,19.7301,43252.0,828.3459,2006.473,15.0,6523.0,3.835,-0.2,2.343,1.371,292.66357,46.114941,12.963
K07732.01,FALSE POSITIVE,5529552,0.759768478,131.78573,2.824,57.4,4.0678864,9.619701,1762.0,5481.0,4.574,-0.06,0.815,0.914,290.48871,40.725182,15.318
K03490.01,FALSE POSITIVE,8882847,42.2011587,172.4344,8.479,178.1,5.445067,13.239297,30.0,6200.0,4.135,-0.26,1.449,1.043,290.80344,45.169785,13.294
K03568.01,FALSE POSITIVE,9773869,15.65129028,132.81543,6.7631,398640.0,683.5294,2809.2122,52.0,6137.0,4.418,0.14,1.103,1.165,293.23383,46.598251,16.666
K03569.01,FALSE POSITIVE,6707942,9.014220178,131.549902,2.76441,34086.0,535.9628,2156.087,73.0,4842.0,4.573,-0.08,0.73,0.729,296.05759,42.110931,13.57
K03570.01,FALSE POSITIVE,5023948,1.824653341,132.883177,4.25512,176740.0,802.80896,8903.347,380.0,6413.0,4.372,-1.54,0.941,0.76,295.24097,40.1576,15.048
K03571.01,FALSE POSITIVE,5113053,3.185090259,133.294014,4.80188,423280.0,1531.7117,9728.602,0.0,6516.0,4.249,-0.4,1.279,1.055,295.39136,40.21677,15.519
K07742.01,FALSE POSITIVE,5817957,372.76888,377.6144,23.27,1157.2,7.296262,10.60594,4.0,5800.0,4.514,-0.14,0.894,0.951,298.55057,41.040771,15.422
K01833.03,CONFIRMED,11853878,5.70940795,137.12208,1.622,586.7,6.4214115,29.473917,176.0,4402.0,4.682,-0.58,0.572,0.575,285.60254,50.112041,14.265
K03572.01,FALSE POSITIVE,4743508,2.086076372,133.416141,2.4032,58858.0,144.1053,1855.2726,585.0,6124.0,4.265,-0.68,1.119,0.839,290.81393,39.819061,14.554
K03344.02,CONFIRMED,11810124,3.63898953,131.78562,2.252,209.6,3.8819723,12.672195,368.0,5533.0,4.275,0.16,1.166,0.934,289.66489,50.020039,15.254
K03345.01,CONFIRMED,11303322,38.1303324,159.3878,6.53,180.4,3.844729,10.370681,34.0,6370.0,4.41,-0.1,1.106,1.148,294.85263,49.057468,14.633
K03346.01,CONFIRMED,11241912,14.42735088,138.84024,4.857,117.0,5.0209537,17.863062,91.0,5929.0,4.403,-0.06,1.04,1.0,290.63657,48.996078,13.359
K07759.01,CANDIDATE,6043538,6.2253374,133.0882,4.388,108.6,3.4220452,7.884381,220.0,6263.0,4.024,-0.18,1.726,1.147,292.18057,41.31554,14.918
K03347.01,CONFIRMED,8824737,12.90235874,139.15105,2.446,354.4,3.2223308,13.867703,101.0,5530.0,4.586,-0.22,0.788,0.882,294.10391,45.001419,15.487
K03348.01,CONFIRMED,9349757,36.4337867,132.90573,4.388,406.8,4.4834795,12.819838,37.0,5566.0,4.329,0.14,1.099,0.938,294.69406,45.86684,15.246
K03419.01,FALSE POSITIVE,11519134,58.5850357,140.799676,3.5939,75468.0,932.38654,3454.9365,23.0,6379.0,3.925,-0.24,1.994,1.222,297.03964,49.469139,13.061
K03420.02,CANDIDATE,7289338,12.5014905,142.55934,3.882,220.1,3.32536,9.506177,107.0,5821.0,4.127,0.16,1.492,1.088,294.01529,42.824371,15.589
K03421.01,CANDIDATE,5004909,40.6511021,164.5528,11.282,136.4,4.516817,12.465733,35.0,6297.0,4.26,0.14,1.369,1.247,289.91971,40.16853,13.935
K07775.01,CANDIDATE,6278670,89.945828,133.5634,2.286,335.6,7.5804186,8.613078,15.0,5115.0,3.819,-0.24,1.924,0.891,289.72791,41.612289,13.64
K03422.01,CANDIDATE,5898983,40.1454757,133.7186,5.2,310.8,5.7900267,14.513951,37.0,7852.0,3.159,-0.5,7.162,2.697,297.71487,41.104279,13.201
K01707.02,CONFIRMED,7703955,265.47847,151.0673,10.28,1040.7,7.4157767,15.090573,5.0,5792.0,4.375,-0.26,1.005,0.875,298.0231,43.363522,15.321
K01792.02,FALSE POSITIVE,8552719,1.546222068,132.45951,7.998,49.4,3.8830438,18.785212,824.0,5611.0,4.388,0.36,1.073,1.026,288.97165,44.624531,12.16
K03491.01,FALSE POSITIVE,12164634,89.3313828,204.18503,11.919,2177.6,1093.6282,2966.3462,16.0,6860.0,4.233,-0.1,1.467,1.35,294.32257,50.741692,13.68
K03492.01,FALSE POSITIVE,5193077,22.2941485,146.4526,3.188,100.9,6.1329284,12.06953,48.0,5915.0,4.223,0.26,1.392,1.183,293.57211,40.3578,13.03
K07733.01,CANDIDATE,5617259,1.048130894,132.3528023,5.6707,191.8,4.420419,13.51148,1282.0,7673.0,3.679,-0.36,3.214,1.799,290.96094,40.896198,11.86
K03493.01,CONFIRMED,8880123,46.7162336,145.5064,7.259,345.5,4.731723,12.313621,31.0,5856.0,4.386,0.16,1.092,1.057,289.8288,45.10276,15.223
K03495.01,CANDIDATE,9474756,17.6062701,147.1894,6.134,146.2,4.3985424,9.151304,75.0,5808.0,4.326,0.16,1.159,1.038,295.55374,46.02911,15.135
K03573.01,FALSE POSITIVE,10068919,43.56225858,153.270753,3.6873,51325.0,457.15887,1590.8586,29.0,6411.0,4.307,-0.2,1.216,1.091,289.26416,47.005989,13.676
K03574.01,FALSE POSITIVE,7353970,198.443477,155.615557,9.9776,39943.0,670.0671,1705.5354,8.0,5420.0,4.502,0.0,0.868,0.874,289.02493,42.935928,13.76
K03575.01,FALSE POSITIVE,12316447,17.907664726,139.743761,5.58652,265410.0,649.396,2969.3948,0.0,6173.0,4.447,-0.04,1.041,1.104,296.11542,51.007111,16.107
K07743.01,FALSE POSITIVE,5823557,2.4044122,133.2244,4.575,42.7,3.8443632,8.707376,562.0,6398.0,4.276,-0.22,1.249,1.07,299.63028,41.03569,13.894
K03576.01,FALSE POSITIVE,10491554,22.77196484,140.4865,8.3476,325450.0,1013.53094,2263.9436,26.0,6049.0,4.067,-0.22,1.557,1.032,298.91333,47.657871,15.018
K03577.01,FALSE POSITIVE,9785454,184.52015392,237.698721,15.3564,49269.0,719.69855,1568.6637,8.0,5341.0,4.514,-0.44,0.776,0.718,297.34164,46.543362,14.07
K03349.01,CONFIRMED,8636333,82.175197,197.20187,8.664,546.4,5.4137173,14.928787,17.0,6247.0,4.489,-0.34,0.954,1.022,295.94827,44.75312,15.292
K03350.01,FALSE POSITIVE,7136958,29.015852933,138.402477,7.19844,71432.0,745.7556,3503.7432,42.0,5783.0,4.415,-0.36,0.941,0.841,296.93976,42.691921,15.546
K03351.01,FALSE POSITIVE,1995732,77.36241476,139.095626,12.1317,96586.0,423.9467,1495.8511,18.0,5359.0,4.57,-0.12,0.79,0.848,286.216,37.42524,15.673
K07761.01,FALSE POSITIVE,6069674,495.71095,450.0348,4.514,443.1,5.2905045,7.565425,3.0,6054.0,3.911,-0.22,1.953,1.135,298.88452,41.300442,13.867
K03352.01,CONFIRMED,8081239,10.35857039,138.30794,2.577,273.7,3.2913315,12.548059,133.0,5893.0,4.423,-0.02,1.02,1.005,284.5321,43.98996,15.408
K01562.02,CANDIDATE,5308663,20.0679247,150.7703,5.236,482.2,3.1838238,8.238079,56.0,5997.0,4.522,-0.22,0.904,0.991,299.556,40.456551,15.59
K03423.01,CONFIRMED,3745559,30.2541186,136.63873,2.134,576.3,5.561186,18.625946,47.0,6277.0,4.402,0.21,1.161,1.239,291.06204,38.863312,14.296
K03424.01,FALSE POSITIVE,8356054,17.081202417,134.296431,7.20617,134140.0,1255.3544,4531.588,0.0,5431.0,4.623,-0.5,0.708,0.769,287.9726,44.333611,15.863
K03425.01,CONFIRMED,9117416,20.034708,145.4541,6.49,124.4,4.421295,16.491846,69.0,6120.0,3.934,0.02,2.0,1.251,300.31619,45.49538,13.266
K07776.01,CANDIDATE,6356400,541.92452,326.8745,21.4,1504.2,6.357032,9.647261,3.0,4378.0,4.64,-0.34,0.614,0.601,289.28772,41.799938,15.671
K03425.02,CONFIRMED,9117416,3.15722086,131.69915,3.762,49.7,3.736013,13.838663,410.0,6120.0,3.934,0.02,2.0,1.251,300.31619,45.49538,13.266
K03426.01,CANDIDATE,5900235,58.7701045,174.775,6.995,224.4,4.692908,10.351457,21.0,6158.0,4.397,-0.44,1.013,0.934,298.00089,41.196991,14.324
K03495.02,CANDIDATE,9474756,6.685438,132.3184,5.09,89.2,3.4874265,7.9569488,193.0,5808.0,4.326,0.16,1.159,1.038,295.55374,46.02911,15.135
K03496.01,CONFIRMED,7517261,23.2385587,143.5274,8.432,161.2,4.5062227,13.55673,54.0,6602.0,4.108,-0.12,1.685,1.333,288.4212,43.179794,13.932
K03496.02,CANDIDATE,7517261,8.5433774,137.9895,6.149,75.1,4.052461,9.940453,151.0,6602.0,4.108,-0.12,1.685,1.333,288.4212,43.179794,13.932
K07734.01,FALSE POSITIVE,5653795,118.314913,215.6117,4.79,216.3,6.1146126,9.025216,7.0,6190.0,3.34,-0.34,4.763,1.811,299.8363,40.88673,13.172
K03497.01,CONFIRMED,8424002,20.35971899,134.29123,2.1521,345.7,4.860193,19.605627,65.0,3419.0,4.904,0.04,0.344,0.346,289.27451,44.470322,13.393
K03498.01,FALSE POSITIVE,8635938,43.798566,172.58505,6.401,290.4,23.207605,28.471138,31.0,5611.0,3.842,0.16,2.227,1.259,295.82376,44.79591,12.963
K03578.01,FALSE POSITIVE,10464666,131.73630485,194.5833896,5.28476,58381.0,701.7393,1395.5817,10.0,5102.0,3.962,0.12,1.669,0.932,289.53009,47.626221,13.395
K03579.01,FALSE POSITIVE,5024292,4.301031137,134.44907,5.65214,204150.0,890.0668,6040.3384,150.0,6386.0,4.208,0.48,1.548,1.408,295.30023,40.18335,14.573
K03580.01,FALSE POSITIVE,4659255,198.01379181,234.151682,9.72673,142500.0,733.5503,1587.215,7.0,5359.0,4.566,-0.72,0.708,0.673,293.04837,39.725349,15.546
K03581.01,FALSE POSITIVE,8263746,10.9938268,138.805226,5.0746,419210.0,491.14163,2751.434,0.0,4856.0,4.554,-0.08,0.743,0.721,300.78192,44.19405,16.751
K07744.01,CANDIDATE,5877292,11.7201693,136.1871,2.399,154.4,3.2179818,7.305217,98.0,6193.0,4.434,0.0,1.067,1.127,292.13049,41.165749,15.171
K01837.02,CONFIRMED,10657406,1.682934607,131.96807,1.8846,142.7,3.890839,28.915668,788.0,5201.0,4.573,0.36,0.834,0.948,288.3725,47.933559,13.733
K03582.01,FALSE POSITIVE,3428468,114.90862419,199.450746,7.66397,196110.0,628.7095,1799.2993,13.0,4412.0,4.565,0.44,0.737,0.729,286.72336,38.595661,15.927
K03353.01,CONFIRMED,7091432,11.55532445,134.12977,3.499,250.0,4.2529984,14.371882,113.0,5149.0,4.506,-0.14,0.803,0.755,281.29855,42.685749,14.598
K03354.01,CANDIDATE,9845909,11.5706005,136.28577,3.073,211.9,2.967546,7.8654885,73.0,5718.0,4.479,-0.2,0.9,0.89,297.37747,46.661652,15.089
K03355.01,CANDIDATE,9221528,16.2953228,144.7982,4.882,229.1,3.7473476,11.509083,72.0,6187.0,4.432,-0.24,1.013,1.007,293.13409,45.626869,15.11
K07762.01,CANDIDATE,6106046,8.5073512,135.8115,2.266,209.5,2.561864,7.893212,99.0,5914.0,4.483,-0.06,0.955,1.011,285.23715,41.497532,15.33
K03356.01,CONFIRMED,6368230,26.0841212,149.4437,6.141,259.7,3.9093409,12.720123,52.0,6083.0,4.563,-0.5,0.835,0.933,293.1651,41.746231,15.44
K03357.01,FALSE POSITIVE,7115291,52.802767576,167.270294,5.6184,52110.0,374.21542,1409.5593,23.0,5835.0,4.492,-0.24,0.901,0.918,291.00095,42.622231,15.193
K03427.01,FALSE POSITIVE,9907505,39.206808648,142.4611109,6.24701,186980.0,817.62646,3046.483,23.0,5945.0,4.545,-0.3,0.861,0.95,297.81793,46.76421,15.545
K03428.01,CONFIRMED,9027909,64.6589166,170.17972,7.71,235.4,4.777947,13.318464,22.0,5821.0,4.172,0.12,1.395,1.054,293.97394,45.3507,14.694
K03429.01,CANDIDATE,9230021,15.8283833,144.3927,3.643,227.5,3.039605,8.45198,70.0,5596.0,4.298,0.14,1.145,0.95,296.19614,45.634331,15.364
K07777.01,FALSE POSITIVE,6369845,27.6760342,144.9833,4.234,266.8,2.6776834,7.1115317,48.0,5123.0,3.442,-0.4,3.224,1.051,293.64758,41.730679,13.33
K03429.02,CONFIRMED,9230021,8.74192361,135.42727,4.235,295.7,3.521597,14.513961,130.0,5596.0,4.298,0.14,1.145,0.95,296.19614,45.634331,15.364
K03429.03,FALSE POSITIVE,9230021,26.936878,157.7573,4.969,246.9,,,,5878.0,4.442,-0.02,0.998,1.003,296.19614,45.634331,15.364
K00302.02,FALSE POSITIVE,3662838,53.34418038,170.0739545,3.62,,,,,,,,,,295.6088,38.735741,12.059
K03499.01,FALSE POSITIVE,5471688,12.4281308,141.4385,6.79,131.4,3.890607,16.704443,96.0,5940.0,4.621,-0.88,0.729,0.819,297.72504,40.64431,15.056
K01792.03,CONFIRMED,8552719,9.10969334,133.06566,5.3181,126.4,5.195188,30.458616,140.0,5611.0,4.388,0.36,1.073,1.026,288.97165,44.624531,12.16
K03499.02,FALSE POSITIVE,5471688,0.96283264,132.20087,2.947,96.3,4.031476,11.8198395,741.0,5955.0,4.617,-0.88,0.733,0.811,297.72504,40.64431,15.056
K03500.01,CONFIRMED,6058816,73.7502765,188.52221,13.309,233.1,7.2989407,22.613316,19.0,6056.0,3.797,0.14,2.481,1.408,296.35461,41.33556,13.214
K03500.02,CANDIDATE,6058816,4.7482669,135.8003,4.947,35.6,3.4414535,9.534734,280.0,6056.0,3.797,0.14,2.481,1.408,296.35461,41.33556,13.214
K03583.01,FALSE POSITIVE,5130740,210.30644361,285.127394,6.68665,46455.0,797.5308,1570.8746,5.0,7591.0,4.05,-0.08,2.017,1.665,299.21945,40.212311,12.504
K03584.01,FALSE POSITIVE,9892471,8.268081087,135.0563298,3.47103,71479.0,245.29756,2061.6868,158.0,5749.0,4.502,0.02,0.922,0.987,292.53125,46.728699,15.768
K03585.01,FALSE POSITIVE,2019076,3.564614021,131.86235,3.44204,94342.0,295.88556,2650.4487,342.0,5891.0,4.45,-0.56,0.892,0.818,292.46249,37.442619,15.671
K07745.01,FALSE POSITIVE,5879448,533.47707,245.3651,23.71,210.6,6.175865,7.8686557,3.0,6077.0,3.931,-0.6,1.759,0.964,292.82809,41.139351,13.294
K03586.01,FALSE POSITIVE,7376490,5.877122413,136.420718,3.7369,15647.0,321.12607,1405.5465,228.0,5778.0,4.325,-0.34,1.043,0.839,295.68607,42.970619,13.147
K03587.01,FALSE POSITIVE,11968513,1.036592635,132.089146,2.40749,124500.0,1106.6919,5147.8896,1088.0,4884.0,2.737,-0.28,8.747,1.522,294.3616,50.30526,14.441
K03358.01,CANDIDATE,4263529,10.10404351,132.892841,1.0022,1322.4,7.6749372,47.393806,137.0,5530.0,4.541,-0.14,0.831,0.876,291.88907,39.361771,14.031
K03360.01,FALSE POSITIVE,7866921,91.4999978,182.769045,19.5818,65496.0,404.7485,1155.9072,13.0,5263.0,4.572,-0.14,0.774,0.816,279.85608,43.6679,14.801
K03361.01,CONFIRMED,6619815,65.9407869,231.97155,7.776,580.4,5.331533,16.05288,20.0,5982.0,4.493,-0.04,0.96,1.047,295.57608,42.023361,15.502
K07763.01,FALSE POSITIVE,6113752,406.45737,230.8834,9.554,284.2,6.67398,8.936985,3.0,6217.0,4.364,-0.02,1.141,1.095,288.62289,41.44548,13.079
K03362.01,FALSE POSITIVE,3098197,30.47639859,156.24007,17.9728,130570.0,1180.4393,2849.2102,45.0,5913.0,4.585,-0.56,0.787,0.874,286.00461,38.28471,14.84
K03363.01,CONFIRMED,11651712,14.53260546,140.4685,2.4212,328.9,4.6354613,23.430363,74.0,6003.0,4.507,-0.14,0.932,1.019,285.71191,49.706661,13.785
K01718.02,CONFIRMED,9896558,153.348739,190.5347,12.205,388.0,5.1499195,10.015179,7.0,6127.0,4.356,-0.3,1.08,0.964,294.16882,46.714611,15.224
K03430.01,CANDIDATE,7697103,13.9248005,142.04732,5.016,195.2,3.7622914,8.755331,99.0,5271.0,4.669,-0.66,0.648,0.718,296.38269,43.386589,15.712
K03431.01,CANDIDATE,9267996,19.6001405,138.5631,8.613,282.0,4.6736383,18.733833,68.0,6003.0,4.507,-0.14,0.932,1.019,285.22256,45.70874,13.874
K07808.01,FALSE POSITIVE,7045605,361.526458,339.3304,6.947,525.1,7.016062,10.050466,4.0,7196.0,4.064,-0.04,1.923,1.562,295.23029,42.516079,13.151
K03432.01,CONFIRMED,8738775,48.0506878,140.514,7.999,274.5,4.6964445,13.686489,28.0,5332.0,4.083,0.18,1.453,0.932,284.77811,44.916779,15.033
K03433.01,CANDIDATE,7093401,34.08429351,152.06766,1.3521,3746.0,8.657548,29.085423,31.0,5252.0,4.428,0.1,0.922,0.83,282.34613,42.60891,15.417
K03816.01,FALSE POSITIVE,7877818,9.44942628,132.45174,6.3064,1211.9,16.724724,73.392555,144.0,5092.0,3.689,0.02,2.664,1.265,286.28629,43.615978,13.819
K03817.01,FALSE POSITIVE,5636642,0.933489066,132.101834,1.41864,14259.0,24.519619,343.63428,662.0,5758.0,4.307,-0.24,1.084,0.869,296.33084,40.896259,16.428
K03818.01,FALSE POSITIVE,6515722,1.908525084,131.77571,4.169,218.9,4.4215064,14.754033,532.0,9174.0,4.013,0.07,2.471,2.294,289.73917,41.965271,11.721
K07788.01,FALSE POSITIVE,6679504,0.798467681,132.04627,0.86,120.7,4.0292263,7.3205924,1630.0,5575.0,4.557,-0.78,0.733,0.706,288.00983,42.14996,15.89
